=== EXTRAITS ALÉATOIRES BDPM (100 lignes/fichier) ===
Généré le : 2025-11-24 10:02:57.275181


==================================================
FICHIER : CIS_COMPO_bdpm.txt
Lignes totales : 32563 | Extraites : 200
==================================================

68337700		4	Remise à disposition	04/06/2025	04/06/2025	04/06/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/genotonorm-miniquick-poudre-et-solvant-pour-solution-injectable-somatropine
68510337		1	Rupture de stock	04/07/2024	30/09/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/trandolapril-2-mg-et-4-mg-trandolapril
67222296		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
60476979		2	Tension d'approvisionnement	28/04/2024	01/07/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/atropine-0-5-collyre-atropine-sulfate
63223995		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
62964361		4	Remise à disposition	13/08/2025	13/08/2025	13/08/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/moventig-25-mg-comprime-pellicule-naloxegol-oxalate-de
67894931		2	Tension d'approvisionnement	01/04/2021	01/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/immunoglobuline-humaine-normale-iv-et-sc-a-base-de-immunoglobuline-humaine-normale-igg
64727464		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
65158724		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
65676987		2	Tension d'approvisionnement	02/10/2025	13/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/largactil-25-mg-comprime-pellicule-chlorpromazine-chlorhydrate-de
65983662		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
62678246		4	Remise à disposition	12/06/2025	30/07/2025	30/07/2024	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/proglicem-25-mg-gelule-diazoxide
65394660	3400958677557	2	Tension d'approvisionnement	07/09/2023	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paclitaxel-ahcl-6-mg-ml-solution-a-diluer-pour-perfusion-flacons-de-50-ml-et-100-ml-paclitaxel
68607010		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
65828929		2	Tension d'approvisionnement	14/10/2022	25/09/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-0-25-mg-0-5-mg-1-mg-2-mg-et-5mg-comprime-pellicule-ropinirole
63326881		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
61343825		4	Remise à disposition	01/09/2025	23/09/2025	01/09/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de
65475361		2	Tension d'approvisionnement	06/10/2023	17/05/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/kayexalate-poudre-pour-suspension-orale-et-rectale-sodium-polystyrene-sulfonate-de
67131583		3	Arrêt de commercialisation	30/09/2025	06/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lasilix-retard-60-mg-gelule-furosemide
63373571		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
69610632		3	Arrêt de commercialisation	01/03/2025	11/02/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tsoludose-solution-buvable-en-recipient-unidose-levothyroxine
62536738		4	Remise à disposition	04/06/2025	10/06/2025	04/06/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lytos-520-mg-comprime-pellicule-clodronate-de-sodium-anhydre
67652611		2	Tension d'approvisionnement	06/10/2023	04/07/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/prednisolone-5-mg-et-20-mg-comprime-orodispersible-et-comprime-effervescent-secable-prednisolone-metasulfobenzoate-sodique-de
67411585		2	Tension d'approvisionnement	06/10/2023	04/07/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/prednisolone-5-mg-et-20-mg-comprime-orodispersible-et-comprime-effervescent-secable-prednisolone-metasulfobenzoate-sodique-de
67579483		1	Rupture de stock	04/04/2025	23/04/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sectral-lp-500-mg-comprime-pellicule-a-liberation-prolongee-acebutolol-chlorhydrate-d
60260166		4	Remise à disposition	26/06/2025	26/06/2025	26/06/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/toxicarb-suspension-buvable-charbon-active
64712373		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine
68881399		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
62027883		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
63833888		2	Tension d'approvisionnement	05/11/2024	17/03/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/virophta-preparation-pour-collyre-lyophilisat-et-solvant-trifluridine
66404004		4	Remise à disposition	14/04/2025	19/06/2025	14/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rimactan-300-mg-gelule-rifampicine
60234214		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
66857620		4	Remise à disposition	20/10/2025	23/10/2025	20/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/carbamazepine-viatris-l-p-400-mg-comprime-secable-a-liberation-prolongee-carbamazepine
67624035		2	Tension d'approvisionnement	04/04/2025	03/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/wilfactin-100-ui-ml-poudre-et-solvant-pour-solution-injectable-facteur-willebrand-de-coagulation-humain
68451230		4	Remise à disposition	03/09/2025	03/09/2025	03/09/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-brimonidine-0-2-2-mg-ml-collyre-en-solution-brimonidine
67292476		2	Tension d'approvisionnement	14/02/2025	29/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/teralithe-lp-400-mg-comprime-secable-a-liberation-prolongee-lithium-carbonate-de
66592983		4	Remise à disposition	25/03/2025	25/03/2025	25/03/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/medikinet-30-mg-gelule-a-liberation-modifiee-methylphenidate-chlorhydrate-de
68066715		2	Tension d'approvisionnement	25/11/2024	01/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/colchimax-comprime-pellicule-secable-et-colchicine-opocalcium-1-mg-comprime-secable-colchicine-opium-poudre-d-tiemonium-metilsulfate-de
64699513		3	Arrêt de commercialisation	28/11/2024	28/11/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/zoryon-gelules-et-sirop-chlorhydrate-de-methadone
66056398		2	Tension d'approvisionnement	25/09/2024	01/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de
66040892		2	Tension d'approvisionnement	06/10/2023	01/02/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique
67197409		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine
68444182		4	Remise à disposition	11/08/2025	11/08/2025	11/08/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-levofloxacine-500-mg-en-comprime-pellicule-secable-levofloxacine
63828371		2	Tension d'approvisionnement	28/02/2024	17/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rifamycine-chibret-1000-000-ui-pour-cent-collyre-en-solution-rifamycine-sodique
63814140		2	Tension d'approvisionnement	12/12/2023	21/05/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quasym-l-p-gelule-a-liberation-modifiee-methylphenidate
62002809		2	Tension d'approvisionnement	06/10/2023	04/07/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/prednisolone-5-mg-et-20-mg-comprime-orodispersible-et-comprime-effervescent-secable-prednisolone-metasulfobenzoate-sodique-de
60184590		4	Remise à disposition	07/07/2025	17/07/2025	07/07/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cresemba-200-mg-poudre-pour-solution-a-diluer-pour-perfusion-isavuconazonium-sulfate-d
65074475		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
65009278		2	Tension d'approvisionnement	06/10/2023	04/07/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/prednisolone-5-mg-et-20-mg-comprime-orodispersible-et-comprime-effervescent-secable-prednisolone-metasulfobenzoate-sodique-de
64307631		4	Remise à disposition	22/09/2025	22/09/2025	22/09/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/estrotep-500-mbq-ml-solution-injectable-fluoroestradiol-18f
60401186		1	Rupture de stock	23/07/2025	18/11/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lenalidomide-mylan-gelule-lenalidomide
66142160		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine
65301147		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
61969156		2	Tension d'approvisionnement	05/10/2023	11/01/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/creon-10-000-u-gelule-gastroresistante-pancreatine
69236138		2	Tension d'approvisionnement	17/08/2022	06/12/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de
68463581		4	Remise à disposition	11/08/2025	11/08/2025	11/08/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-levofloxacine-500-mg-en-comprime-pellicule-secable-levofloxacine
64696734		4	Remise à disposition	05/05/2025	19/06/2025	05/05/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/un-alfa-0-50-microgramme-capsule-molle-alfacalcidol
61153021		4	Remise à disposition	11/08/2025	11/08/2025	11/08/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methotrexate-teva-10-pour-cent-5-g-50-ml-solution-injectable-methotrexate
68880233		2	Tension d'approvisionnement	06/05/2025	13/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/venlafaxine-viatris-50-mg-comprime-pellicule-venlafaxine
61211453		2	Tension d'approvisionnement	08/08/2022	17/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/folinate-de-calcium-10-mg-ml-solution-injectable-pour-perfusion-folinate-et-levofolinate-de-calcium
61690110		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
62457618		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
68402767		2	Tension d'approvisionnement	06/10/2023	17/07/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-roxithromycine-150-mg-comprime-pellicule-roxithromycine
63787647		2	Tension d'approvisionnement	23/09/2022	03/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/trulicity-0-75-mg-1-5-mg-3-mg-4-5-mg-solution-injectable-en-stylo-pre-rempli-dulaglutide
68016452		1	Rupture de stock	06/10/2023	04/11/2022		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alyostal-venin-de-guepe-polistes-110-microgrammes-et-550-microgrammes-poudre-et-solvant-pour-solution-injectable-guepe-polistes-venin-de
61394570		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine
63908675		2	Tension d'approvisionnement	30/09/2025	15/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xenpozyme-20-mg-poudre-pour-solution-a-diluer-pour-perfusion-olipudase-alfa
69606865		4	Remise à disposition	16/06/2025	19/06/2025	16/06/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sinemet-100-mg-10-mg-comprime-levodopa-carbidopa
65000788		2	Tension d'approvisionnement	02/05/2024	18/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/zypadhera-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-olanzapine-pamoate-d-monohydrate
64723206		2	Tension d'approvisionnement	06/10/2023	01/02/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique
62706119		2	Tension d'approvisionnement	04/02/2025	17/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-0-5-mg-1-mg-2-mg-et-3-mg-comprime-orodispersible-risperidone
65831505		2	Tension d'approvisionnement	01/05/2025	28/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta
61547468		4	Remise à disposition	20/10/2025	23/10/2025	20/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/carbamazepine-viatris-l-p-200-mg-comprime-secable-a-liberation-prolongee-carbamazepine
69427168		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
62423007		2	Tension d'approvisionnement	06/10/2023	01/02/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique
68293225		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine
62650834		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
62961098		1	Rupture de stock	04/07/2024	30/09/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/trandolapril-2-mg-et-4-mg-trandolapril
60990208		2	Tension d'approvisionnement	06/10/2023	01/02/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique
62927128		1	Rupture de stock	06/10/2023	09/09/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acuitel-5-mg-et-20-mg-comprime-enrobe-secable-chlorhydrate-de-quinapril
66731810		2	Tension d'approvisionnement	25/09/2024	01/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de
68014323		2	Tension d'approvisionnement	25/09/2024	01/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de
65991171		2	Tension d'approvisionnement	01/12/2023	13/06/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/zophren-2-mg-ml-solution-injectable-en-ampoule-iv-ondansetron
66626147		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
62621124		4	Remise à disposition	25/08/2025	25/08/2025	25/08/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/linezolide-600-mg-comprime-pellicule-linezolide
66082724		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
68077576		2	Tension d'approvisionnement	06/10/2023	01/02/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique
61422183		2	Tension d'approvisionnement	20/03/2025	23/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-venlafaxine-lp-37-5-mg-et-lp-75-mg-en-gelule-a-liberation-prolongee-venlafaxine
65741417		2	Tension d'approvisionnement	11/07/2025	12/09/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/fiasp-flextouch-100-unites-ml-solution-injectable-en-stylo-prerempli-insuline-asparte-levure-saccharomyces-cerevisiae
64610112		2	Tension d'approvisionnement	25/09/2024	01/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de
64380679		2	Tension d'approvisionnement	06/10/2023	13/06/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paracetamol-formes-suppositoires-300-mg-200-mg-150-mg-100-mg-et-80-mg-paracetamol
65151509		2	Tension d'approvisionnement	04/02/2025	17/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-0-5-mg-1-mg-2-mg-et-3-mg-comprime-orodispersible-risperidone
66086110		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
64925631		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
66916798		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
64747367	3400933794545	2	Tension d'approvisionnement	18/03/2024	18/06/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/iomeron-150-250-300-350-et-400-mg-iode-ml-solution-injectable-en-100-150-200-250-et-500-ml-iomeprol
66903224		1	Rupture de stock	23/07/2025	18/11/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lenalidomide-mylan-gelule-lenalidomide
64363384		2	Tension d'approvisionnement	03/07/2024	03/12/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/praluent-75-mg-150-mg-et-300-mg-solution-injectable-en-stylo-pre-rempli-alirocumab-mammifere-hamster-cellules-cho
69831050		2	Tension d'approvisionnement	17/08/2022	06/12/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de
68878549		1	Rupture de stock	29/07/2024	15/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone
62949384		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
62278832		2	Tension d'approvisionnement	20/06/2025	03/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/novorapid-pumpcart-100-unites-ml-solution-injectable-en-cartouche-insuline-asparte-levure-saccharomyces-cerevisiae
68209070		2	Tension d'approvisionnement	25/09/2024	01/10/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de
67557120		1	Rupture de stock	01/08/2014	06/08/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/claventin-3g-200-mg-et-5g-200-mg-poudre-pour-solution-injectable-i-v-ticarcilline-sodique-acide-clavulanique
65893318		1	Rupture de stock	29/07/2024	15/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-l-p-25-mg-2-ml-37-5-mg-2-ml-et-50-mg-2-ml-poudre-et-solvant-pour-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-risperidone
67844330		2	Tension d'approvisionnement	08/06/2023	31/07/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylphenidate-viatris-lp-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de
61681780		4	Remise à disposition	04/06/2025	04/06/2025	04/06/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/genotonorm-miniquick-poudre-et-solvant-pour-solution-injectable-somatropine
64124103		4	Remise à disposition	21/07/2025	21/07/2025	21/07/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/hydrocortisone-roussel-10-mg-comprime-secable-hydrocortisone
62331295		2	Tension d'approvisionnement	17/06/2025	24/09/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylphenidate-biogaran-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de
61323160		4	Remise à disposition	01/09/2025	23/09/2025	01/09/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de
65040811		4	Remise à disposition	31/10/2025	31/10/2025	31/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-50-mg-ml-granules-pour-suspension-buvable-clarithromycine
64633851		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
68496649		2	Tension d'approvisionnement	12/12/2023	21/05/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quasym-l-p-gelule-a-liberation-modifiee-methylphenidate
63121061		2	Tension d'approvisionnement	16/09/2024	27/05/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de
68973004		3	Arrêt de commercialisation	30/06/2025	24/10/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vitamine-a-dulcis-25-000-u-i-pour-100-g-pommade-ophtalmique-concentrat-de-vitamine-a-synthetique-forme-huileuse
68519902		2	Tension d'approvisionnement	12/09/2024	27/03/2025		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clopidogrel-75-mg-comprime-pellicule-clopidogrel-hydrogenosulfate-de
61834055		4	Remise à disposition	24/10/2025	24/10/2025	24/10/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/burinex-2-mg-4-ml-iv-solution-injectable-en-ampoule-bumetanide
64747367	3400933794774	2	Tension d'approvisionnement	18/03/2024	18/06/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/iomeron-150-250-300-350-et-400-mg-iode-ml-solution-injectable-en-100-150-200-250-et-500-ml-iomeprol
69086254		4	Remise à disposition	29/07/2025	29/07/2025	29/07/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/travoprost-timolol-40-microgrammes-ml-5-mg-ml-collyre-en-solution-timolol-maleate-de-travoprost
69692800		2	Tension d'approvisionnement	02/11/2024	04/12/2024		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant
63435592		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
61198803		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-acide-clavulanique-augmentin-toutes-formes-orales-tous-dosages-amoxicilline-acide-clavulanique
69857586		4	Remise à disposition	02/04/2025	02/04/2025	02/04/2025	https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amoxicilline-clamoxyl-toutes-formes-orales-tous-dosages-amoxicilline
63185053		3	Arrêt de commercialisation	01/06/2017	25/10/2023		https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acadione-250-mg-comprime-drageifie-tiopronine
